smiles,actual_exp,pred_exp,residual
C/C(O)=N/C1=CC(=O)c2ccccc2C1=O,1.29,1.7265486,0.4365485525131225
C/C(O)=N/C1=N/C(=N/C(O)CC(O)CO)C(Cl)=NC1[N+](=O)[O-],-0.66,1.4870323,2.1470322942733766
C/C(O)=N/C1=N/C(=N/CC(O)CO)C(Cl)=NC1[N+](=O)[O-],0.0,1.907065,1.9070650339126587
C/C(O)=N/C1CC1c1ccccc1,1.43,1.1376235,-0.2923764514923095
C/C(O)=N/CCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-0.35,-0.9069954,-0.5569954156875611
C/C(O)=N/CCn1c([N+](=O)[O-])cnc1C,-0.47,2.5124524,2.9824523639678953
C/C(O)=N/Cc1cc(C(O)N=N)ccn1,-1.58,4.588824,6.168823795318604
C/C(O)=N/Cc1ccc(OCC(O)CNC(C)C)cc1,0.32,0.9807249,0.6607248711585998
C/C(O)=N/Cc1cccc(OCC(O)CNC(C)C)c1,0.34,1.6796135,1.3396134710311889
C/C(O)=N/N1CC=CCC1,0.52,0.08403692,-0.4359630835056305
C/C(O)=N/N=C(\O)Nc1ccc(Br)cc1,1.38,1.9289314,0.5489313554763795
C/C(O)=N/N=C(\O)Nc1ccc(C#N)cc1,0.38,3.6193824,3.239382381439209
C/C(O)=N/N=C(\O)Nc1ccc(C(C)(C)C)cc1,2.08,1.0257082,-1.0542918014526368
C/C(O)=N/N=C(\O)Nc1ccc(C)cc1,0.67,2.5998778,1.9298778343200684
C/C(O)=N/N=C(\O)Nc1ccc(Cl)cc1,1.12,2.7055323,1.5855323123931884
C/C(O)=N/N=C(\O)Nc1ccc(F)cc1,0.45,-0.39483845,-0.8448384523391723
C/C(O)=N/N=C(\O)Nc1ccc(I)cc1,1.65,2.5959303,0.9459303379058839
C/C(O)=N/N=C(\O)Nc1ccc(N(C)C)cc1,0.11,3.8188746,3.7088745975494386
C/C(O)=N/N=C(\O)Nc1ccc(O)cc1,-0.79,2.5469604,3.3369603538513184
C/C(O)=N/N=C(\O)Nc1ccc(Oc2ccccc2)cc1,2.01,-0.68124,-2.6912400221824644
C/C(O)=N/N=C(\O)Nc1ccc([N+](=O)[O-])cc1,0.77,1.7293478,0.959347825050354
C/C(O)=N/N=C(\O)c1ccccc1N(C)C,1.49,3.0034297,1.513429651260376
C/C(O)=N/c1c(C)c(C)c(O)c(C)c1C,0.95,3.6314342,2.6814342021942137
C/C(O)=N/c1c(C)cc(O)c(C)c1C,0.75,1.9003992,1.1503992080688477
C/C(O)=N/c1c(F)ccc(C(F)(F)F)c1Br,2.22,7.4589705,5.2389705467224115
C/C(O)=N/c1c(I)c(/C(O)=N/C(CO)CO)c(I)c(/C(O)=N/C(CO)CO)c1I,-2.27,3.81801,6.088010091781616
C/C(O)=N/c1c(I)c(C(=O)N(C)CC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.71,2.1993806,4.90938063621521
C/C(O)=N/c1cc(Br)cc(C(F)(F)F)c1Cl,3.41,3.9383934,0.5283933544158934
C/C(O)=N/c1cc(C(C)(C)C)c(O)cc1C,2.18,2.6429574,0.4629574489593504
C/C(O)=N/c1cc(C(F)(F)F)c(Br)cc1F,3.17,2.5009634,-0.6690365505218505
C/C(O)=N/c1cc(C(F)(F)F)c(Cl)cc1Cl,3.24,0.6450475,-2.5949525141716006
C/C(O)=N/c1cc(C(F)(F)F)c(Cl)cc1F,3.02,3.3833723,0.36337230682373045
C/C(O)=N/c1cc(C(F)(F)F)c(F)cc1F,2.34,2.549263,0.2092630004882814
C/C(O)=N/c1cc(C(F)(F)F)cc(C(F)(F)F)c1Br,3.51,6.7854567,3.275456657409668
C/C(O)=N/c1cc(C(F)(F)F)cc(Cl)c1Cl,3.27,3.4974196,0.22741959571838377
C/C(O)=N/c1cc(C(F)(F)F)ccc1Cl,2.24,1.260584,-0.9794160032272341
C/C(O)=N/c1cc(C(F)(F)F)ccc1F,2.24,0.49798638,-1.7420136237144472
C/C(O)=N/c1cc(C(O)N=N)ccn1,-1.25,1.6109594,2.8609594106674194
C/C(O)=N/c1cc(C)c(C)c(C)c1,2.5,1.7300961,-0.7699038982391357
C/C(O)=N/c1cc(C)c(O)c(C)c1C,0.82,3.1308806,2.31088059425354
C/C(O)=N/c1cc(Cl)c(Cl)c(Cl)c1,3.76,4.4102793,0.6502792739868166
C/C(O)=N/c1cc(Cl)c(F)c(Cl)c1F,2.9,2.9767947,0.07679471969604501
C/C(O)=N/c1cc(Cl)cc(C(F)(F)F)c1Br,3.26,2.0297077,-1.2302923297882078
C/C(O)=N/c1cc(Cl)cc(C(F)(F)F)c1Cl,3.27,3.586457,0.3164570140838623
C/C(O)=N/c1cc(Cl)cc(C(F)(F)F)c1F,3.15,0.06863102,-3.081368976831436
C/C(O)=N/c1cc(Cl)cc(Cl)c1Br,3.04,3.3802955,0.34029551506042477
C/C(O)=N/c1cc(OCC(=O)O)ccc1Cl,0.75,1.5299059,0.7799059152603149
C/C(O)=N/c1cc([N+](=O)[O-])c(Br)cc1F,2.11,1.5579088,-0.5520912265777587
C/C(O)=N/c1ccc(Br)c(C)c1,2.8,-1.5309049,-4.33090488910675
C/C(O)=N/c1ccc(Br)c(C)c1Cl,2.73,1.5110214,-1.218978624343872
C/C(O)=N/c1ccc(Br)c(Cl)c1F,2.86,3.1569526,0.29695261955261243
C/C(O)=N/c1ccc(C)c(C)c1C,1.76,2.9736965,1.21369647026062
C/C(O)=N/c1ccc(O)c(C(C)C)c1,1.71,2.3720326,0.662032642364502
C/C(O)=N/c1ccc(O)c(C)c1C,0.57,4.628396,4.058396034240722
C/C(O)=N/c1ccc(OC(=O)CBr)cc1,1.08,1.5230473,0.4430473279953002
C/C(O)=N/c1ccc(OCC(O)CNCC(O)COc2ccccc2)cc1,1.39,1.2877411,-0.10225893497467031
C/C(O)=N/c1ccc(Oc2ccccn2)cc1,1.57,3.3027356,1.7327355670928954
C/C(O)=N/c1ccc2[nH]c(C)cc2c1,1.21,3.3045533,2.094553270339966
C/C(O)=N/c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,2.35,2.9893649,0.6393648624420165
C/C(O)=N/c1ccc2c(c1)[nH]c1ccccc12,3.02,3.8584375,0.8384375381469726
C/C(O)=N/c1ccc2cccccc1-2,2.48,4.8998513,2.4198513221740723
C/C(O)=N/c1ccc2nccnc2c1,1.0,3.9426706,2.9426705837249756
C/C(O)=N/c1ccc2oc(C)c(C)c(=O)c2c1,1.79,2.9202633,1.1302632904052734
C/C(O)=N/c1cccc(Cl)c1Cl,2.09,2.3409011,0.25090113639831557
C/C(O)=N/c1cccc(OC(=O)C/N=C(\O)c2ccccc2)c1,1.7,3.1980343,1.4980342864990235
C/C(O)=N/c1cccc(OCc2cccc(NC(=N)NC(=N)N)c2)c1,1.82,4.15389,2.3338901329040525
C/C(O)=N/c1cccc2cccnc12,1.91,3.2192469,1.3092468643188477
C/C(O)=N/c1cccc2nccnc12,1.06,0.34314266,-0.7168573415279389
C/C(O)=N/c1ccccc1C(C)C,1.71,4.4329433,2.722943344116211
C/C(O)=N/c1ccccc1Oc1ccccc1,2.37,3.894923,1.5249229717254638
C/C(O)=N/c1ccnnc1,-0.41,2.6916792,3.1016792392730714
C/C(O)=N/c1cn[nH]c1,-0.38,0.6076889,0.9876889038085938
C/C(O)=N/c1cncc(Cl)n1,1.1,2.7519047,1.6519047260284423
C/C(O)=N/c1n[n+]([O-])c2cc(C)ccc2[n+]1[O-],-0.4,2.1742437,2.574243688583374
C/C(O)=N/c1n[nH]c(/N=C(/C)O)n1,-1.02,2.171599,3.1915989112854004
C/C(O)=N/c1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,1.01,2.776643,1.7666430377960205
C/C(O)=N/c1ncc2ncn(COCCO)c2n1,-1.33,2.298375,3.628374891281128
C/C(O)=N/c1ncnc2c1ncn2C,-0.41,4.6775713,5.087571296691895
C/C(O)=N/c1ncnc2c1ncn2C1CC(O)C(CO)O1,-0.19,2.6814969,2.8714968585968017
C/C(O)=N\C(CC(C)C)/C(O)=N/C(/C(O)=N/C(CC(C)C)C(=N)O)C(C)O,0.24,0.4579758,0.21797580480575562
C/C(O)=N\C(CC(C)C)/C(O)=N/C(CC(=O)O)/C(O)=N/C(CC(C)C)C(=N)O,0.16,0.37110424,0.21110424041748047
C/C(O)=N\c1ccc(SC(N(C)C)N(C)C)cc1,-1.58,5.6943913,7.274391250610352
C/N=C(/NC#N)NCCSCc1ncccc1OC,0.97,2.217728,1.2477278995513916
C/N=C(/NC#N)NCCSCc1ncn(COC(=O)C(C)(C)C)c1C,1.81,3.346352,1.5363521003723144
C/N=C(/O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.54,1.8932637,0.3532636976242065
C/N=C(/O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(C)=C(OC)C2=O,2.39,2.3272693,-0.06273068428039563
C/N=C(/O)Oc1ccccc1[N+](=O)[O-],1.02,4.9634337,3.9434337425231933
C/N=C(/O)c1ccccc1C(=O)c1ccccc1,2.09,1.1843079,-0.9056920671463011
C/N=C(O)/N=C(\O)C(C)(C(=O)OC)C1C=CCCC1,1.75,2.878482,1.1284821033477783
C/N=C(O)/N=C(\O)C(C)(C(=O)OCOC)C1=CCCCC1,1.8,4.807299,3.0072991371154787
C/N=C(O)/N=c1\[nH]onc1C,0.3,4.029935,3.729934883117676
C/N=C(\C[N+](=O)[O-])NCCSCc1[nH]cnc1C,-0.4,1.1658294,1.5658294200897216
C/N=C(\C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.27,2.6079679,2.3379678535461426
C/N=C(\N)NC#N,-0.77,0.6997606,1.469760615825653
C/N=C(\NC#N)NCCCCc1ncccc1OC,1.5,3.5542943,2.0542943477630615
C/N=C(\NC#N)NCCSCc1nccs1,0.89,1.6042389,0.7142388677597046
C/N=C(\NC#N)Nc1cccc(-c2csc(NC(=N)N)n2)c1,1.6,3.7511537,2.1511537075042724
C/N=C(\NC)NC#N,-0.4,1.9067146,2.3067145586013793
C/N=C(\NC)N[N+](=O)[O-],-0.7,2.7076433,3.407643270492554
C/N=C(\NCCSCc1[nH]cnc1C)N[N+](=O)[O-],0.18,-3.0742085,-3.254208498001099
C/N=C(\O)C1C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.54,0.33401743,-1.205982574224472
C/N=C(\O)CF,-0.83,3.1126535,3.9426534938812257
C/N=C(\O)CN1C=CCC(=O)C1=O,-1.15,1.3478671,2.4978671312332152
C/N=C(\O)COC(=O)Cc1ccc2cc(OC)ccc2c1,2.19,1.5114557,-0.6785443449020385
C/N=C(\O)COc1ccc(OCC(O)CNC(C)C)cc1,0.56,2.2790782,1.7190782451629638
C/N=C(\O)COc1cccc(OCC(O)CNC(C)C)c1,0.35,0.5331233,0.18312331438064577
C/N=C(\O)N(C)/C(O)=N/c1cc(-c2ccccc2)ccc1F,3.78,0.47327584,-3.3067241597175596
C/N=C(\O)N(C)/C(O)=N/c1cc(C(=O)OC)ccc1F,2.28,1.4353293,-0.84467068195343
C/N=C(\O)N(C)/C(O)=N/c1cc(C(C)(C)C)ccc1F,3.96,-0.5257563,-4.485756299495697
C/N=C(\O)N(C)/C(O)=N/c1cc(C(C)=O)ccc1F,1.82,1.4256045,-0.39439553737640387
C/N=C(\O)N(C)/C(O)=N/c1cc(C2CCCCC2)ccc1F,4.58,0.95026976,-3.6297302412986756
C/N=C(\O)N(C)/C(O)=N/c1cc(Cc2ccccc2)ccc1F,3.9,3.70465,-0.19535007476806632
C/N=C(\O)N(C)/C(O)=N/c1cc(F)ccc1F,2.4,1.4258295,-0.9741704702377318
C/N=C(\O)N(C)/C(O)=N/c1cc(I)ccc1F,3.58,-1.599866,-5.179866032600403
C/N=C(\O)N(C)/C(O)=N/c1cc(OC)ccc1F,2.14,-1.9838206,-4.1238205575943
C/N=C(\O)N(C)/C(O)=N/c1cc(S(=O)(=O)C(C)C)ccc1F,1.87,4.7129817,2.8429817008972167
C/N=C(\O)N(C)/C(O)=N/c1cc([N+](=O)[O-])ccc1F,2.3,2.4449818,0.1449818134307863
C/N=C(\O)N(C)/C(O)=N/c1ccccc1F,2.12,0.86955154,-1.2504484605789186
C/N=C(\O)N(C)S(=O)(=O)Cc1ccccc1,1.18,2.9483047,1.7683046531677247
C/N=C(\O)N(C)S(=O)(=O)c1cccnc1,0.42,2.3263445,1.9063444900512696
C/N=C(\O)N(CCCC(/N=C(/C)O)/C(O)=N/Cc1ccccc1)Cc1ccccc1,1.86,3.663558,1.803558006286621
C/N=C(\O)NCCCC(/N=C(/C)O)/C(O)=N/Cc1ccccc1,-0.33,2.4374485,2.767448501586914
C/N=C(\O)NCCSCc1[nH]cnc1C,-0.06,1.2170159,1.2770158624649048
C/N=C(\O)NS(=O)(=O)c1ccccc1,0.44,3.3327348,2.8927348232269288
C/N=C(\O)NS(=O)(=O)c1cccnc1,-0.45,2.4506118,2.9006118297576906
C/N=C(\O)Nc1cccc(OC)c1,1.26,3.6742036,2.414203634262085
C/N=C(\O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C(Cl)=C(OC)C2=O,2.08,3.752187,1.6721870136260986
C/N=C(\O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(N1CCCC1)C2=O,1.4,3.8351178,2.435117816925049
C/N=C(\O)OCc1c2c(n3c1C(OC(C)=O)CC3)C(=O)C=C(OC)C2=O,1.19,1.6893651,0.4993651485443116
C/N=C(\O)OCc1ccc(Cl)cc1,2.42,3.2780707,0.8580706882476807
C/N=C(\O)Oc1cc(C)c(C)cc1C,2.52,0.406424,-2.1135760140419007
C/N=C(\O)Oc1cc(C)c(Cl)cc1C,2.95,1.8004147,-1.1495853185653688
C/N=C(\O)Oc1cc(C)c(Cl)cc1Cl,3.0,0.733482,-2.266517996788025
C/N=C(\O)Oc1cc(C)cc(C(C)(C)C)c1,3.35,5.302262,1.9522618293762206
C/N=C(\O)Oc1cc(C)ccc1C,2.03,6.122706,4.092705936431885
C/N=C(\O)Oc1cc(C)ccc1C(C)(C)C,3.14,-0.11938967,-3.259389668107033
C/N=C(\O)Oc1cc(Cl)ccc1Cl,2.44,2.9916208,0.5516207790374756
C/N=C(\O)Oc1ccc(C(C)(C)C)c(C)c1,3.38,1.5295807,-1.8504192876815795
C/N=C(\O)Oc1ccc(C(C)C)c(C)c1,3.11,2.7511911,-0.35880886077880847
C/N=C(\O)Oc1ccc(C(C)C)cc1,2.57,3.6778936,1.10789363861084
C/N=C(\O)Oc1ccc(Cl)c(Cl)c1,2.8,3.89379,1.0937900066375734
C/N=C(\O)Oc1ccc(I)cc1,2.46,0.98694605,-1.4730539536476135
C/N=C(\O)Oc1ccc(S(C)(=O)=O)cc1,0.34,6.421294,6.081294212341309
C/N=C(\O)Oc1ccc([N+](=O)[O-])cc1,1.47,4.5089192,3.0389192390441897
C/N=C(\O)Oc1cccc(Br)c1,2.25,1.1187439,-1.131256103515625
C/N=C(\O)Oc1cccc(C(=O)OC)c1,1.42,-2.1339734,-3.5539733600616454
C/N=C(\O)Oc1cccc(C(C)(C)C)c1,2.93,5.226995,2.29699499130249
C/N=C(\O)Oc1cccc(C)c1,1.7,1.7561082,0.056108164787292525
C/N=C(\O)Oc1cccc(C)c1C,1.95,-0.11819865,-2.068198648095131
C/N=C(\O)Oc1cccc(C=O)c1,0.92,3.6630785,2.743078546524048
C/N=C(\O)Oc1cccc(Cl)c1,2.03,0.15201065,-1.877989350557327
C/N=C(\O)Oc1cccc(Cl)c1Cl,2.48,2.9952576,0.5152576160430908
C/N=C(\O)Oc1cccc(I)c1,2.52,2.7001617,0.18016169548034666
C/N=C(\O)Oc1ccccc1OC,0.81,0.9991529,0.1891528987884521
C/N=C(\O)Oc1ccccc1SC,1.51,1.6649783,0.1549782657623291
C/N=C(\O)c1cc2ccccc2[nH]1,1.9,3.0013874,1.101387357711792
C/N=C(\O)c1cc2ccccc2o1,1.85,3.025178,1.1751779556274413
C/N=C(\O)c1cccc(Oc2cc(C)ccc2C)c1,3.76,1.4301641,-2.3298359012603758
C/N=C(\O)c1cccc(Oc2ccccc2)c1,2.86,2.961155,0.10115493774414075
C/N=C(\O)c1ccoc1,0.34,-1.2592641,-1.59926411151886
C/N=C(\O)c1ccsc1,0.81,0.6486618,-0.16133820772171026
C/N=C(\O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,3.6,2.1085072,-1.4914928436279298
C/N=C(\O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45,2.164333,-0.2856668949127199
C/N=C(\O)c1nonc1C,0.56,1.7633559,1.2033558511734008
C/N=C(\S)NC12CC3CC(CC(C3)C1)C2,2.67,2.904174,0.23417408943176277
C/N=C(\S)NCC(F)(F)C(F)(F)C(F)(F)F,1.99,0.8490986,-1.1409013772010803
C/N=C(\S)n1nc(-c2ccc(Cl)cc2)nc1N,4.12,3.7716744,-0.34832560539245616
C/N=N/Nc1ccc(C(N)=O)cc1,0.47,2.1491454,1.6791453647613526
C/N=c1/[nH]c(=NC(C)C)[nH]/c(=N/C)[nH]1,1.87,5.6217275,3.751727466583252
C/N=c1/nc(C(Cl)(Cl)Cl)nc(C)[nH]1,2.43,1.0590203,-1.3709797191619875
C/N=c1/nc(NC(C)(C)C)[nH]c(SC(F)F)n1,3.91,1.2045633,-2.70543673992157
C/N=c1\nc(O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.86,0.20829205,-0.6517079478502273
C1=C(Cc2ccccc2)C(=NCCN2CCOCC2)N=NC1c1ccccc1,3.65,6.2743306,2.6243306159973145
C1=C(c2cc3ccccc3o2)C2CCN1CC2,2.59,2.4667242,-0.12327584266662583
C1=C(c2ccccc2)CCCC1,4.53,3.404931,-1.12506893157959
C1=C(c2ccccc2)CCNC1,1.99,1.6763278,-0.31367217540740966
C1=CC2C=CC1C2,2.67,1.5972046,-1.0727954339981078
C1=CC2CCC1C2,3.24,2.6692278,-0.5707721614837649
C1=CC=CC=CC=C1,3.08,1.2279178,-1.8520822095870972
C1=CC=CCC=C1,2.63,0.57996184,-2.0500381636619567
C1=CCC(c2cc3ccccc3o2)CNC1,1.94,3.081002,1.1410019969940186
C1=CCC(c2ccc3ccccc3c2)CNC1,1.64,3.759886,2.1198860263824466
C1=CCC=CC1,2.3,0.22630525,-2.0736947536468504
C1=CCCC=C1,2.47,4.413584,1.943584232330322
C1=CCCC=CCC1,3.16,0.38533807,-2.7746619319915773
C1=CCCC=CCCC=CCC1,5.5,1.0507594,-4.449240565299988
C1=CCCCC1,2.86,0.74971133,-2.110288665294647
C1=CCOC1,0.46,1.8535477,1.3935476922988892
C1=COCCC1,0.69,7.9214053,7.23140531539917
C1=Cc2ccc3c4c(ccc(c24)C1)-c1ccccc1-3,5.78,-0.37157857,-6.151578574180603
C1=Cc2cccc3cccc1c23,3.94,0.99147564,-2.9485243582725524
C1=Cc2ccccc2C1,2.92,2.5094116,-0.41058842658996575
C1=c2ccc3cccc4ccc(c2c43)CC1,4.92,2.723931,-2.196068925857544
C1C2C3C2C2C1C32,2.9,-0.9833399,-3.8833399057388305
C1C2CC3CC1CC(C2)C3,4.24,1.8715961,-2.368403902053833
C1CC1,1.72,1.0924634,-0.6275366258621216
C1CC2=NOS3=C2C(=NO3)C1,1.1,2.2206519,1.120651865005493
C1CC2CC1C1OC21,1.58,1.6965123,0.11651234149932854
C1CC2CCC1C2,3.78,1.6100576,-2.169942407608032
C1CC2OC2CC1C1CO1,0.44,2.6802506,2.240250644683838
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,3.02,2.1341877,-0.8858123016357422
C1CCC(C2CO2)CC1,2.43,7.462916,5.032915897369385
C1CCC(NC2CCCCC2)CC1,-0.38,2.625586,3.0055860328674315
C1CCC2=NCCCN2CC1,1.38,0.0082577765,-1.3717422235012053
C1CCC2OC2C1,1.26,0.6424484,-0.6175515747070313
C1CCCC1,3.0,2.8315623,-0.16843771934509277
C1CCCCC1,3.44,2.4529526,-0.9870473766326904
C1CCCCCC1,4.0,-0.26138318,-4.2613831758499146
C1CCCCCCC1,4.45,2.9718134,-1.4781865596771242
C1CCNC1,0.46,-0.23825775,-0.6982577508687973
C1CCNCC1,0.84,1.4816188,0.6416187620162964
C1CCOC1,0.465,3.0984938,2.633493814468384
C1CCOCC1,0.95,2.9011252,1.951125192642212
C1CCSC1,1.61,1.6516657,0.04166568756103506
C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,3.6,5.7810035,2.181003475189209
C1CCc2nnnn2CC1,0.14,2.590071,2.4500709629058837
C1CN2CCC1CC2,1.38,0.4768108,-0.9031891870498656
C1CN=C2CCCN2C1,-0.17,2.4409125,2.6109124851226806
C1CNCCN1,-1.5,2.5257115,4.025711536407471
C1CO1,-0.3,2.9184964,3.2184963703155516
C1COC1,-0.14,0.9211041,1.0611040735244752
C1COCCN1,-0.86,5.0023694,5.862369403839112
C1COCCO1,-0.27,3.6527073,3.92270733833313
C1COCCOCCOCCO1,-0.04,1.1421566,1.1821566009521485
C1COCCOCCOCCOCCO1,-0.48,1.7929931,2.2729930686950683
C1COCCOCCOCCOCCOCCO1,-0.68,1.4423047,2.1223047304153444
C1COCO1,-0.37,1.4694189,1.8394188833236695
C1CSCCS1,0.77,1.0785149,0.3085149335861206
C1OC1C1CO1,-0.52,1.439169,1.9591690492630005
C1OC1CN1CCN(CC2CO2)CC1,-0.84,4.017163,4.857162799835205
C1OCOCO1,-0.43,1.2522957,1.6822957324981689
C1SCC2=NOS3=C2C1=NO3,1.35,4.4047146,3.054714584350586
C=C,1.13,2.779608,1.6496080112457276
C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,2.11,0.8207228,-1.289277181625366
C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,1.47,2.2901056,0.8201055812835694
C=C(Br)CC1(C(C)CC)C(=O)N(C)C(=O)N=C1O,2.43,4.6257987,2.19579870223999
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,2.2,0.010086954,-2.189913046360016
C=C(Br)CC1(C(C)CCC)C(O)=NC(=O)N=C1O,2.09,2.282004,0.19200411796569838
C=C(Br)CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,3.73,2.8362145,-0.893785457611084
C=C(C)C,2.34,2.254361,-0.08563908576965318
C=C(C)C#N,0.68,0.9591224,0.27912241935729976
C=C(C)C(=O)O,0.93,1.8277463,0.8977462720870971
C=C(C)C(=O)OC,1.38,1.5280845,0.14808451652526866
C=C(C)C(=O)OC(C)(C)C,2.54,0.40532678,-2.134673216342926
C=C(C)C(=O)OC(C)C,2.25,0.061996594,-2.1880034059286118
C=C(C)C(=O)OC1CC2=CC(CC3(C)OC3C3OC(=O)C(=C)C13)OC2=O,0.69,1.2035031,0.5135031318664551
C=C(C)C(=O)OCC,1.94,4.139666,2.1996660804748536
C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,2.79,0.64379436,-2.146205642223358
C=C(C)C(=O)OCC(C)(O)COc1cccc2ccccc12,3.77,-2.390633,-6.160633106231689
C=C(C)C(=O)OCC(C)C,2.66,2.6581779,-0.0018221473693849077
C=C(C)C(=O)OCC(C)O,0.97,5.007422,4.037421970367432
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,4.39,3.1294723,-1.2605277442932126
C=C(C)C(=O)OCC(CC)CCCC,4.54,1.3124397,-3.2275603199005127
C=C(C)C(=O)OCC(COC(=O)C(=C)C)COC(=O)C(=C)C,3.53,-0.76359487,-4.2935948657989496
C=C(C)C(=O)OCC(F)(F)F,1.56,2.3008642,0.7408642196655273
C=C(C)C(=O)OCC(O)COc1ccccc1,2.27,1.5645391,-0.7054609251022339
C=C(C)C(=O)OCCCC,2.88,-0.9111384,-3.791138415336609
C=C(C)C(=O)OCCCCCCCC(C)C,5.28,2.037341,-3.2426588821411135
C=C(C)C(=O)OCCCCCCCCCCCC,6.57,2.192565,-4.377435035705567
C=C(C)C(=O)OCCCOC(=O)C(=C)C,1.86,1.7970619,-0.06293807983398447
C=C(C)C(=O)OCCO,0.47,3.1467924,2.6767924118041995
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.88,5.0889473,3.2089472961425782
C=C(C)C(=O)OCc1ccccc1,2.53,3.184739,0.6547391128540041
C=C(C)C(N)=O,-1.11,1.863598,2.9735979890823367
C=C(C)C1CC=C(C)C(=O)C1,2.36,2.7141585,0.35415853500366223
C=C(C)C1CC=C(C)C(O)C1,3.12,2.7287722,-0.3912278366088868
C=C(C)C1CC=C(C)CC1,4.515,3.6643705,-0.8506294631958005
C=C(C)C1CC=C(C=O)CC1,3.13,1.8148162,-1.3151837635040282
C=C(C)C1CC=C(CO)CC1,3.17,4.088281,0.9182811546325684
C=C(C)C1CCC(C)(O)C1C,2.87,0.9412212,-1.9287788224220277
C=C(C)C1CCC(C)C(=O)C1,2.85,1.7263331,-1.1236668586730958
C=C(C)C1CCC(C)C(O)C1,3.21,4.8005776,1.5905776405334473
C=C(C)C1CCC2(C)OC2C1,3.2,1.9648701,-1.2351299047470095
C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,3.84,1.885945,-1.954055037498474
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,4.1,3.4976828,-0.6023171901702877
C=C(C)CC(C)(C)C,4.55,-0.8264786,-5.376478600502014
C=C(C)CC(C)(CCC=C(C)C)OC(C)=O,4.36,3.3258507,-1.0341492748260501
C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,2.19,-0.16931178,-2.3593117767572402
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11,4.203551,-0.9064491844177249
C=C(C)Cl,2.0,2.7596536,0.7596535682678223
C=C(C)OCc1ccccc1,2.41,4.750862,2.340862121582031
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,3.57,0.71570915,-2.854290850162506
C=C(C)c1c(OC)cc(CC2C=NC(=N)NC2=N)cc1OCC,2.65,2.41903,-0.23097004890441886
C=C(C)c1ccccc1,3.48,1.9836048,-1.4963952112197876
C=C(C=O)CC,1.24,1.2119808,-0.028019180297851554
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32,0.2246875,-3.0953124982118605
C=C(CC(Cl)(Cl)Cl)c1ccccc1,4.56,2.0590887,-2.5009112930297848
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.02,1.137811,1.1178109455108642
C=C(Cl)CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,3.63,0.75153697,-2.8784630346298217
C=C(Cl)Cl,2.13,3.5164733,1.3864732933044435
C=C(F)F,1.24,1.4130164,0.1730164384841919
C=C/C(O)=N/CCCN(CCO)CCO,-0.6,2.2377164,2.8377164363861085
C=C1C(=O)OC2C1C(O)CC(C)C1CCC(=O)C12C,0.23,-0.87623537,-1.1062353658676147
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(=C)C1C(O)C3OC3(C)C21O,1.37,2.9896777,1.6196776676177977
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC(O)(CCl)C1C(OC(C)=O)C=C(C)C21O,1.42,-0.8031062,-2.223106188774109
C=C1C(=O)OC2C1C(OC(=O)C(C)=CC)CC1(CO1)C1C(OC(C)=O)C=C(C)C21O,0.76,7.7711864,7.011186351776123
